product_id,category,date,current_price,units_sold,stock_level,competitor_price,page_views,unit_cost,promotion_flag,base_price
21348,Gift Packaging,2011-01-14,2.95,1,117,2.8,20,1.99,1,5.91
21348,Gift Packaging,2011-01-23,2.95,1,116,2.8,20,1.99,1,5.91
21348,Gift Packaging,2011-01-26,2.55,112,473,2.42,2264,1.72,1,5.91
21349,General Merchandise,2010-12-01,13.57,4,31,13.66,114,7.92,0,13.57
21349,General Merchandise,2010-12-02,6.75,3,24,6.8,86,3.94,1,13.57
21349,General Merchandise,2010-12-03,13.57,1,14,13.66,28,7.92,0,13.57
21349,General Merchandise,2010-12-06,6.75,4,23,6.8,114,3.94,1,13.57
21349,General Merchandise,2011-10-05,6.75,2,12,6.8,57,3.94,1,13.57
21349,General Merchandise,2011-10-09,6.75,1,7,6.8,28,3.94,1,13.57
21349,General Merchandise,2011-10-20,6.75,1,6,6.8,28,3.94,1,13.57
21349,General Merchandise,2011-10-31,6.75,1,5,6.8,28,3.94,1,13.57
21349,General Merchandise,2011-11-01,6.75,1,4,6.8,28,3.94,1,13.57
21351,General Merchandise,2010-12-01,6.75,2,112,6.44,51,3.94,0,6.75
21351,General Merchandise,2010-12-05,6.48,24,205,6.19,622,3.78,1,6.75
21351,General Merchandise,2010-12-06,6.75,7,108,6.44,181,3.94,0,6.75
21351,General Merchandise,2010-12-13,6.75,2,79,6.44,51,3.94,0,6.75
21351,General Merchandise,2010-12-14,6.75,3,81,6.44,77,3.94,0,6.75
21351,General Merchandise,2011-07-18,5.95,16,135,5.68,415,3.47,1,6.75
21351,General Merchandise,2011-08-25,6.75,1,54,6.44,25,3.94,0,6.75
21351,General Merchandise,2011-08-26,6.75,4,66,6.44,103,3.94,0,6.75
21351,General Merchandise,2011-09-11,6.75,4,62,6.44,103,3.94,0,6.75
21351,General Merchandise,2011-09-27,6.75,3,53,6.44,77,3.94,0,6.75
21351,General Merchandise,2011-10-04,6.75,1,42,6.44,25,3.94,0,6.75
21351,General Merchandise,2011-10-16,6.75,2,45,6.44,51,3.94,0,6.75
21351,General Merchandise,2011-10-23,6.75,1,39,6.44,25,3.94,0,6.75
21351,General Merchandise,2011-10-30,6.75,1,38,6.44,25,3.94,0,6.75
21351,General Merchandise,2011-10-31,6.75,4,50,6.44,103,3.94,0,6.75
21351,General Merchandise,2011-11-06,6.75,2,37,6.44,51,3.94,0,6.75
21351,General Merchandise,2011-11-09,6.75,2,35,6.44,51,3.94,0,6.75
21351,General Merchandise,2011-11-13,6.75,1,29,6.44,25,3.94,0,6.75
21351,General Merchandise,2011-11-14,6.75,3,36,6.44,77,3.94,0,6.75
21351,General Merchandise,2011-11-18,6.75,1,25,6.44,25,3.94,0,6.75
21351,General Merchandise,2011-11-22,6.75,1,24,6.44,25,3.94,0,6.75
21351,General Merchandise,2011-11-24,6.75,2,27,6.44,51,3.94,0,6.75
21351,General Merchandise,2011-11-27,6.75,4,34,6.44,103,3.94,0,6.75
21351,General Merchandise,2011-11-29,6.75,6,38,6.44,155,3.94,0,6.75
21351,General Merchandise,2011-12-01,6.27,2,15,5.98,51,3.66,1,6.75
21351,General Merchandise,2011-12-02,5.79,1,9,5.53,25,3.38,1,6.75
21351,General Merchandise,2011-12-08,6.75,3,16,6.44,77,3.94,0,6.75
21351,General Merchandise,2011-12-09,6.75,1,5,6.44,25,3.94,0,6.75
21352,General Merchandise,2010-12-01,6.19,11,402,6.43,375,3.61,1,6.75
21352,General Merchandise,2010-12-02,6.75,2,371,7.01,68,3.94,0,6.75
21352,General Merchandise,2010-12-06,6.25,19,407,6.48,647,3.65,1,6.75
21352,General Merchandise,2010-12-07,6.19,5,357,6.43,170,3.61,1,6.75
21352,General Merchandise,2010-12-10,5.91,1,343,6.14,34,3.45,1,6.75
21352,General Merchandise,2010-12-13,5.91,5,351,6.14,170,3.45,1,6.75
21352,General Merchandise,2010-12-14,6.75,1,337,7.01,34,3.94,0,6.75
21352,General Merchandise,2010-12-17,5.91,4,342,6.14,136,3.45,1,6.75
21352,General Merchandise,2010-12-19,6.75,1,332,7.01,34,3.94,0,6.75
21352,General Merchandise,2010-12-21,5.91,1,331,6.14,34,3.45,1,6.75
21352,General Merchandise,2011-01-04,5.91,1,330,6.14,34,3.45,1,6.75
21352,General Merchandise,2011-01-07,5.91,3,333,6.14,102,3.45,1,6.75
21352,General Merchandise,2011-01-10,5.91,1,326,6.14,34,3.45,1,6.75
21352,General Merchandise,2011-01-14,5.79,1,325,6.01,34,3.38,1,6.75
21352,General Merchandise,2011-01-17,5.79,4,330,6.01,136,3.38,1,6.75
21352,General Merchandise,2011-01-26,5.79,1,320,6.01,34,3.38,1,6.75
21352,General Merchandise,2011-02-01,5.79,1,319,6.01,34,3.38,1,6.75
21352,General Merchandise,2011-02-16,5.79,1,318,6.01,34,3.38,1,6.75
21352,General Merchandise,2011-04-01,5.95,24,368,6.18,818,3.47,1,6.75
21352,General Merchandise,2011-04-21,6.75,6,304,7.01,204,3.94,0,6.75
21352,General Merchandise,2011-06-23,6.75,2,289,7.01,68,3.94,0,6.75
21352,General Merchandise,2011-07-25,5.79,1,285,6.01,34,3.38,1,6.75
21352,General Merchandise,2011-08-08,5.79,1,284,6.01,34,3.38,1,6.75
21352,General Merchandise,2011-08-21,6.75,2,285,7.01,68,3.94,0,6.75
21352,General Merchandise,2011-08-26,6.75,2,283,7.01,68,3.94,0,6.75
21352,General Merchandise,2011-08-30,5.79,1,279,6.01,34,3.38,1,6.75
21352,General Merchandise,2011-08-31,6.75,2,280,7.01,68,3.94,0,6.75
21352,General Merchandise,2011-09-07,5.79,1,276,6.01,34,3.38,1,6.75
21352,General Merchandise,2011-09-15,5.79,2,277,6.01,68,3.38,1,6.75
21352,General Merchandise,2011-09-21,5.79,2,275,6.01,68,3.38,1,6.75
21352,General Merchandise,2011-09-22,4.22,28,331,4.38,954,2.46,1,6.75
21352,General Merchandise,2011-09-23,5.79,1,243,6.01,34,3.38,1,6.75
21352,General Merchandise,2011-09-25,2.95,2,244,3.06,68,1.72,1,6.75
21352,General Merchandise,2011-09-27,3.66,73,400,3.8,2489,2.14,1,6.75
21352,General Merchandise,2011-09-28,2.95,12,191,3.06,409,1.72,1,6.75
21352,General Merchandise,2011-10-03,5.79,2,157,6.01,68,3.38,1,6.75
21352,General Merchandise,2011-10-04,5.79,2,155,6.01,68,3.38,1,6.75
21352,General Merchandise,2011-10-06,2.95,12,175,3.06,409,1.72,1,6.75
21352,General Merchandise,2011-10-11,2.95,36,217,3.06,1227,1.72,1,6.75
21352,General Merchandise,2011-10-12,2.95,24,154,3.06,818,1.72,1,6.75
21352,General Merchandise,2011-10-14,5.79,1,79,6.01,34,3.38,1,6.75
21352,General Merchandise,2011-10-17,2.95,24,129,3.06,818,1.72,1,6.75
21352,General Merchandise,2011-10-18,5.79,2,56,6.01,68,3.38,1,6.75
21352,General Merchandise,2011-10-20,2.95,1,52,3.06,34,1.72,1,6.75
21352,General Merchandise,2011-10-23,2.95,4,57,3.06,136,1.72,1,6.75
21352,General Merchandise,2011-10-24,5.79,2,49,6.01,68,3.38,1,6.75
21352,General Merchandise,2011-10-26,2.95,4,51,3.06,136,1.72,1,6.75
21352,General Merchandise,2011-10-30,2.95,12,65,3.06,409,1.72,1,6.75
21352,General Merchandise,2011-10-31,4.37,5,38,4.54,170,2.55,1,6.75
21352,General Merchandise,2011-11-01,2.95,1,24,3.06,34,1.72,1,6.75
21352,General Merchandise,2011-11-02,2.95,20,65,3.06,681,1.72,1,6.75
21352,General Merchandise,2011-11-15,2.95,1,3,3.06,34,1.72,1,6.75
21354,General Merchandise,2010-12-01,1.78,13,826,1.78,392,1.04,1,2.705
21354,General Merchandise,2010-12-02,1.25,13,813,1.25,392,0.73,1,2.705
21354,General Merchandise,2010-12-05,1.25,3,780,1.25,90,0.73,1,2.705
21354,General Merchandise,2010-12-06,1.25,15,801,1.25,452,0.73,1,2.705
21354,General Merchandise,2010-12-08,1.25,12,780,1.25,362,0.73,1,2.705
21354,General Merchandise,2010-12-13,2.51,2,748,2.51,60,1.46,1,2.705
21354,General Merchandise,2010-12-14,1.25,1,744,1.25,30,0.73,1,2.705
21354,General Merchandise,2010-12-17,2.51,1,743,2.51,30,1.46,1,2.705
21354,General Merchandise,2010-12-20,2.51,1,742,2.51,30,1.46,1,2.705
21354,General Merchandise,2010-12-23,1.15,26,790,1.15,784,0.67,1,2.705
21354,General Merchandise,2011-01-06,1.25,24,760,1.25,724,0.73,1,2.705
21354,General Merchandise,2011-01-07,1.05,12,713,1.05,362,0.61,1,2.705
21354,General Merchandise,2011-01-12,1.25,12,701,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-01-14,1.25,12,689,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-01-16,1.25,4,661,1.25,120,0.73,1,2.705
21354,General Merchandise,2011-01-18,1.25,1,651,1.25,30,0.73,1,2.705
21354,General Merchandise,2011-01-19,2.46,1,650,2.46,30,1.44,1,2.705
21354,General Merchandise,2011-01-20,1.25,12,671,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-01-23,1.25,2,639,1.25,60,0.73,1,2.705
21354,General Merchandise,2011-01-24,1.25,12,657,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-01-25,1.25,24,668,1.25,724,0.73,1,2.705
21354,General Merchandise,2011-01-28,2.46,1,599,2.46,30,1.44,1,2.705
21354,General Merchandise,2011-01-31,2.46,1,598,2.46,30,1.44,1,2.705
21354,General Merchandise,2011-02-01,1.25,6,607,1.25,181,0.73,1,2.705
21354,General Merchandise,2011-02-02,1.05,24,636,1.05,724,0.61,1,2.705
21354,General Merchandise,2011-02-04,1.25,36,635,1.25,1086,0.73,1,2.705
21354,General Merchandise,2011-02-08,1.25,12,553,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-02-15,1.25,12,541,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-02-16,1.25,12,529,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-02-17,1.15,13,519,1.15,392,0.67,1,2.705
21354,General Merchandise,2011-02-21,1.25,24,527,1.25,724,0.73,1,2.705
21354,General Merchandise,2011-02-24,1.25,2,460,1.25,60,0.73,1,2.705
21354,General Merchandise,2011-02-25,1.25,12,478,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-02-28,2.46,1,444,2.46,30,1.44,1,2.705
21354,General Merchandise,2011-03-02,1.25,12,465,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-03-06,1.25,6,441,1.25,181,0.73,1,2.705
21354,General Merchandise,2011-03-07,1.25,12,447,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-03-08,2.46,1,413,2.46,30,1.44,1,2.705
21354,General Merchandise,2011-03-15,1.25,16,442,1.25,482,0.73,1,2.705
21354,General Merchandise,2011-03-17,1.65,7,408,1.65,211,0.96,1,2.705
21354,General Merchandise,2011-03-18,2.46,1,389,2.46,30,1.44,1,2.705
21354,General Merchandise,2011-03-20,1.05,60,503,1.05,1810,0.61,1,2.705
21354,General Merchandise,2011-03-22,2.06,23,371,2.05,693,1.2,1,2.705
21354,General Merchandise,2011-03-24,1.25,28,358,1.25,844,0.73,1,2.705
21354,General Merchandise,2011-03-25,2.46,2,279,2.46,60,1.44,1,2.705
21354,General Merchandise,2011-03-27,1.25,1,275,1.25,30,0.73,1,2.705
21354,General Merchandise,2011-03-28,2.46,1,274,2.46,30,1.44,1,2.705
21354,General Merchandise,2011-03-29,2.7,8,287,2.7,241,1.58,0,2.705
21354,General Merchandise,2011-03-30,2.46,1,265,2.46,30,1.44,1,2.705
21354,General Merchandise,2011-03-31,2.06,10,282,2.05,301,1.2,1,2.705
21354,General Merchandise,2011-04-01,2.46,1,254,2.46,30,1.44,1,2.705
21354,General Merchandise,2011-04-04,1.86,13,277,1.85,392,1.08,1,2.705
21354,General Merchandise,2011-04-15,2.46,3,244,2.46,90,1.44,1,2.705
21354,General Merchandise,2011-05-06,1.25,12,259,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-05-22,1.25,2,227,1.25,60,0.73,1,2.705
21354,General Merchandise,2011-06-05,1.25,3,227,1.25,90,0.73,1,2.705
21354,General Merchandise,2011-06-20,2.46,1,220,2.46,30,1.44,1,2.705
21354,General Merchandise,2011-07-19,1.25,12,241,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-09-04,1.25,1,207,1.25,30,0.73,1,2.705
21354,General Merchandise,2011-09-07,1.25,12,228,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-09-20,2.46,1,194,2.46,30,1.44,1,2.705
21354,General Merchandise,2011-09-28,1.25,20,230,1.25,603,0.73,1,2.705
21354,General Merchandise,2011-10-04,1.25,1,173,1.25,30,0.73,1,2.705
21354,General Merchandise,2011-10-11,1.25,12,194,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-10-13,1.05,36,228,1.05,1086,0.61,1,2.705
21354,General Merchandise,2011-10-20,1.25,1,124,1.25,30,0.73,1,2.705
21354,General Merchandise,2011-11-03,1.25,2,125,1.25,60,0.73,1,2.705
21354,General Merchandise,2011-11-04,1.25,12,143,1.25,362,0.73,1,2.705
21354,General Merchandise,2011-11-06,1.25,2,111,1.25,60,0.73,1,2.705
21354,General Merchandise,2011-11-07,1.25,2,109,1.25,60,0.73,1,2.705
21354,General Merchandise,2011-11-11,1.25,15,133,1.25,452,0.73,1,2.705
21354,General Merchandise,2011-11-15,1.05,60,205,1.05,1810,0.61,1,2.705
21354,General Merchandise,2011-11-22,2.46,1,30,2.46,30,1.44,1,2.705
21354,General Merchandise,2011-11-27,1.25,4,35,1.25,120,0.73,1,2.705
21354,General Merchandise,2011-12-01,1.05,24,70,1.05,724,0.61,1,2.705
21355,General Merchandise,2010-12-02,1.25,24,853,1.22,785,0.73,1,2.09
21355,General Merchandise,2010-12-05,1.25,2,774,1.22,65,0.73,1,2.09
21355,General Merchandise,2010-12-06,1.88,4,777,1.83,130,1.1,1,2.09
21355,General Merchandise,2010-12-07,2.09,14,798,2.03,457,1.22,0,2.09
21355,General Merchandise,2010-12-08,1.25,25,811,1.22,817,0.73,1,2.09
21355,General Merchandise,2010-12-10,1.67,25,786,1.62,817,0.97,1,2.09
21355,General Merchandise,2010-12-12,1.25,6,714,1.22,196,0.73,1,2.09
21355,General Merchandise,2010-12-14,1.18,26,758,1.15,850,0.69,1,2.09
21355,General Merchandise,2010-12-15,1.25,24,727,1.22,785,0.73,1,2.09
21355,General Merchandise,2010-12-16,1.25,25,705,1.22,817,0.73,1,2.09
21355,General Merchandise,2010-12-20,1.25,12,648,1.22,392,0.73,1,2.09
21355,General Merchandise,2010-12-23,1.25,1,609,1.22,32,0.73,1,2.09
21355,General Merchandise,2011-01-05,1.25,24,665,1.22,785,0.73,1,2.09
21355,General Merchandise,2011-01-06,1.25,24,641,1.22,785,0.73,1,2.09
21355,General Merchandise,2011-01-07,1.15,15,594,1.12,490,0.67,1,2.09
21355,General Merchandise,2011-01-09,1.25,39,639,1.22,1275,0.73,1,2.09
21355,General Merchandise,2011-01-10,1.25,14,538,1.22,457,0.73,1,2.09
21355,General Merchandise,2011-01-11,1.25,24,549,1.22,785,0.73,1,2.09
21355,General Merchandise,2011-01-12,1.25,19,512,1.22,621,0.73,1,2.09
21355,General Merchandise,2011-01-13,1.25,2,451,1.22,65,0.73,1,2.09
21355,General Merchandise,2011-01-14,1.55,26,509,1.51,850,0.91,1,2.09
21355,General Merchandise,2011-01-16,1.25,12,448,1.22,392,0.73,1,2.09
21355,General Merchandise,2011-01-17,1.25,12,436,1.22,392,0.73,1,2.09
21355,General Merchandise,2011-01-18,1.25,31,471,1.22,1014,0.73,1,2.09
21355,General Merchandise,2011-01-19,1.65,17,405,1.61,556,0.96,1,2.09
21355,General Merchandise,2011-01-20,1.25,17,388,1.22,556,0.73,1,2.09
21355,General Merchandise,2011-01-21,1.86,9,352,1.8,294,1.08,1,2.09
21355,General Merchandise,2011-01-23,1.25,3,328,1.22,98,0.73,1,2.09
21355,General Merchandise,2011-01-24,1.25,12,347,1.22,392,0.73,1,2.09
21355,General Merchandise,2011-01-25,1.42,36,394,1.38,1177,0.83,1,2.09
21355,General Merchandise,2011-01-26,1.25,26,334,1.22,850,0.73,1,2.09
21355,General Merchandise,2011-01-27,1.25,48,362,1.22,1570,0.73,1,2.09
21355,General Merchandise,2011-01-28,1.86,13,228,1.8,425,1.08,1,2.09
21355,General Merchandise,2011-01-30,1.25,3,190,1.22,98,0.73,1,2.09
21355,General Merchandise,2011-01-31,1.86,2,184,1.8,65,1.08,1,2.09
21355,General Merchandise,2011-02-01,1.25,48,296,1.22,1570,0.73,1,2.09
21355,General Merchandise,2011-02-03,1.25,13,162,1.22,425,0.73,1,2.09
21355,General Merchandise,2011-02-04,2.06,4,126,2.0,130,1.2,0,2.09
21355,General Merchandise,2011-02-06,1.25,8,132,1.22,261,0.73,1,2.09
21355,General Merchandise,2011-02-07,1.25,11,132,1.22,359,0.73,1,2.09
21355,General Merchandise,2011-02-17,1.05,12,123,1.02,392,0.61,1,2.09
21355,General Merchandise,2011-02-21,1.25,12,111,1.22,392,0.73,1,2.09
21355,General Merchandise,2011-03-17,1.25,4,79,1.22,130,0.73,1,2.09
21355,General Merchandise,2011-03-28,1.25,1,68,1.22,32,0.73,1,2.09
21355,General Merchandise,2011-03-31,1.25,4,74,1.22,130,0.73,1,2.09
21355,General Merchandise,2011-05-04,1.25,1,63,1.22,32,0.73,1,2.09
21355,General Merchandise,2011-05-22,1.25,2,64,1.22,65,0.73,1,2.09
21355,General Merchandise,2011-06-05,1.25,3,65,1.22,98,0.73,1,2.09
21355,General Merchandise,2011-07-08,1.25,1,57,1.22,32,0.73,1,2.09
21355,General Merchandise,2011-07-28,1.25,1,56,1.22,32,0.73,1,2.09
21355,General Merchandise,2011-08-11,1.25,18,97,1.22,588,0.73,1,2.09
21355,General Merchandise,2011-09-04,1.25,2,39,1.22,65,0.73,1,2.09
21355,General Merchandise,2011-09-18,1.25,2,37,1.22,65,0.73,1,2.09
21355,General Merchandise,2011-09-20,1.25,1,33,1.22,32,0.73,1,2.09
21355,General Merchandise,2011-10-06,1.25,3,37,1.22,98,0.73,1,2.09
21355,General Merchandise,2011-10-14,1.25,1,29,1.22,32,0.73,1,2.09
21355,General Merchandise,2011-10-19,1.25,5,38,1.22,163,0.73,1,2.09
21355,General Merchandise,2011-11-02,1.25,5,33,1.22,163,0.73,1,2.09
21355,General Merchandise,2011-11-03,1.25,3,23,1.22,98,0.73,1,2.09
21355,General Merchandise,2011-11-04,1.25,1,15,1.22,32,0.73,1,2.09
21355,General Merchandise,2011-11-07,1.25,2,16,1.22,65,0.73,1,2.09
21355,General Merchandise,2011-11-11,1.25,2,14,1.22,65,0.73,1,2.09
21355,General Merchandise,2011-11-27,1.25,4,17,1.22,130,0.73,1,2.09
21355,General Merchandise,2011-12-06,1.25,3,11,1.22,98,0.73,1,2.09
21355,General Merchandise,2011-12-09,1.25,1,3,1.22,32,0.73,1,2.09
21356,General Merchandise,2010-12-01,2.51,1,646,2.56,24,1.46,0,2.51
21356,General Merchandise,2010-12-02,1.25,12,681,1.27,294,0.73,1,2.51
21356,General Merchandise,2010-12-03,2.51,1,633,2.56,24,1.46,0,2.51
21356,General Merchandise,2010-12-05,1.25,1,632,1.27,24,0.73,1,2.51
21356,General Merchandise,2010-12-06,2.19,11,664,2.24,269,1.28,1,2.51
21356,General Merchandise,2010-12-07,2.51,2,623,2.56,49,1.46,0,2.51
21356,General Merchandise,2010-12-08,1.88,2,621,1.92,49,1.1,1,2.51
21356,General Merchandise,2010-12-09,2.51,1,616,2.56,24,1.46,0,2.51
21356,General Merchandise,2010-12-10,2.51,7,635,2.56,171,1.46,0,2.51
21356,General Merchandise,2010-12-13,2.51,2,611,2.56,49,1.46,0,2.51
21356,General Merchandise,2010-12-14,1.25,1,606,1.27,24,0.73,1,2.51
21356,General Merchandise,2010-12-16,1.25,24,681,1.27,588,0.73,1,2.51
21356,General Merchandise,2010-12-19,1.25,2,584,1.27,49,0.73,1,2.51
21356,General Merchandise,2010-12-20,2.51,1,579,2.56,24,1.46,0,2.51
21356,General Merchandise,2010-12-21,2.51,2,581,2.56,49,1.46,0,2.51
21356,General Merchandise,2010-12-23,1.25,1,576,1.27,24,0.73,1,2.51
21356,General Merchandise,2011-01-06,1.25,24,651,1.27,588,0.73,1,2.51
21356,General Merchandise,2011-01-10,2.51,1,551,2.56,24,1.46,0,2.51
21356,General Merchandise,2011-01-11,1.25,12,586,1.27,294,0.73,1,2.51
21356,General Merchandise,2011-01-18,1.25,1,538,1.27,24,0.73,1,2.51
21356,General Merchandise,2011-01-19,2.46,1,537,2.51,24,1.44,0,2.51
21356,General Merchandise,2011-01-21,1.25,2,539,1.27,49,0.73,1,2.51
21356,General Merchandise,2011-01-25,1.25,12,570,1.27,294,0.73,1,2.51
21356,General Merchandise,2011-02-07,1.25,1,522,1.27,24,0.73,1,2.51
21356,General Merchandise,2011-02-08,2.46,1,521,2.51,24,1.44,0,2.51
21356,General Merchandise,2011-02-21,1.25,12,556,1.27,294,0.73,1,2.51
21356,General Merchandise,2011-02-22,1.25,2,511,1.27,49,0.73,1,2.51
21356,General Merchandise,2011-03-06,1.25,4,516,1.27,98,0.73,1,2.51
21356,General Merchandise,2011-03-07,2.46,1,502,2.51,24,1.44,0,2.51
21356,General Merchandise,2011-03-16,1.25,12,537,1.27,294,0.73,1,2.51
21356,General Merchandise,2011-03-30,1.25,12,525,1.27,294,0.73,1,2.51
21356,General Merchandise,2011-03-31,1.25,3,483,1.27,73,0.73,1,2.51
21356,General Merchandise,2011-04-10,1.25,1,474,1.27,24,0.73,1,2.51
21356,General Merchandise,2011-05-03,1.25,2,476,1.27,49,0.73,1,2.51
21356,General Merchandise,2011-05-25,1.25,4,481,1.27,98,0.73,1,2.51
21356,General Merchandise,2011-05-29,1.25,2,470,1.27,49,0.73,1,2.51
21356,General Merchandise,2011-06-05,1.25,3,471,1.27,73,0.73,1,2.51
21356,General Merchandise,2011-06-08,2.46,1,462,2.51,24,1.44,0,2.51
21356,General Merchandise,2011-06-14,2.46,1,461,2.51,24,1.44,0,2.51
21356,General Merchandise,2011-06-15,2.46,1,460,2.51,24,1.44,0,2.51
21356,General Merchandise,2011-06-28,1.25,3,465,1.27,73,0.73,1,2.51
21356,General Merchandise,2011-07-18,1.25,12,492,1.27,294,0.73,1,2.51
21356,General Merchandise,2011-07-29,2.46,1,444,2.51,24,1.44,0,2.51
21356,General Merchandise,2011-08-24,2.46,1,443,2.51,24,1.44,0,2.51
21356,General Merchandise,2011-08-26,1.25,12,478,1.27,294,0.73,1,2.51
21356,General Merchandise,2011-08-28,1.25,6,446,1.27,147,0.73,1,2.51
21356,General Merchandise,2011-08-30,0.83,14,467,0.85,343,0.48,1,2.51
21356,General Merchandise,2011-08-31,0.83,6,426,0.85,147,0.48,1,2.51
21356,General Merchandise,2011-09-02,0.83,3,410,0.85,73,0.48,1,2.51
21356,General Merchandise,2011-09-05,0.83,2,404,0.85,49,0.48,1,2.51
21356,General Merchandise,2011-09-06,1.25,12,435,1.27,294,0.73,1,2.51
21356,General Merchandise,2011-09-07,0.83,5,400,0.85,122,0.48,1,2.51
21356,General Merchandise,2011-09-08,1.04,26,464,1.06,637,0.61,1,2.51
21356,General Merchandise,2011-09-09,0.83,4,366,0.85,98,0.48,1,2.51
21356,General Merchandise,2011-09-12,0.83,4,362,0.85,98,0.48,1,2.51
21356,General Merchandise,2011-09-13,0.83,1,348,0.85,24,0.48,1,2.51
21356,General Merchandise,2011-09-14,0.83,1,347,0.85,24,0.48,1,2.51
21356,General Merchandise,2011-09-20,2.46,1,346,2.51,24,1.44,0,2.51
21356,General Merchandise,2011-09-21,0.83,16,394,0.85,392,0.48,1,2.51
21356,General Merchandise,2011-09-23,0.83,1,329,0.85,24,0.48,1,2.51
21356,General Merchandise,2011-09-26,0.83,3,334,0.85,73,0.48,1,2.51
21356,General Merchandise,2011-09-27,1.04,16,374,1.06,392,0.61,1,2.51
21356,General Merchandise,2011-09-28,0.83,1,309,0.85,24,0.48,1,2.51
21356,General Merchandise,2011-09-29,1.04,4,318,1.06,98,0.61,1,2.51
21356,General Merchandise,2011-09-30,0.83,2,307,0.85,49,0.48,1,2.51
21356,General Merchandise,2011-10-03,0.83,6,318,0.85,147,0.48,1,2.51
21356,General Merchandise,2011-10-06,0.83,3,302,0.85,73,0.48,1,2.51
21356,General Merchandise,2011-10-07,0.83,2,296,0.85,49,0.48,1,2.51
21356,General Merchandise,2011-10-10,1.37,11,324,1.4,269,0.8,1,2.51
21356,General Merchandise,2011-10-11,1.04,13,319,1.06,318,0.61,1,2.51
21356,General Merchandise,2011-10-12,1.04,5,280,1.06,122,0.61,1,2.51
21356,General Merchandise,2011-10-17,0.83,6,278,0.85,147,0.48,1,2.51
21356,General Merchandise,2011-10-18,0.83,1,256,0.85,24,0.48,1,2.51
21356,General Merchandise,2011-10-24,0.83,5,268,0.85,122,0.48,1,2.51
21356,General Merchandise,2011-10-25,0.83,1,250,0.85,24,0.48,1,2.51
21356,General Merchandise,2011-10-27,0.83,1,249,0.85,24,0.48,1,2.51
21356,General Merchandise,2011-10-31,0.83,21,314,0.85,514,0.48,1,2.51
21356,General Merchandise,2011-11-02,0.83,4,237,0.85,98,0.48,1,2.51
21356,General Merchandise,2011-11-03,1.04,7,243,1.06,171,0.61,1,2.51
21356,General Merchandise,2011-11-04,0.83,4,226,0.85,98,0.48,1,2.51
21356,General Merchandise,2011-11-06,1.25,1,212,1.27,24,0.73,1,2.51
21356,General Merchandise,2011-11-07,1.25,3,217,1.27,73,0.73,1,2.51
21356,General Merchandise,2011-11-08,0.83,9,234,0.85,220,0.48,1,2.51
21356,General Merchandise,2011-11-09,0.83,7,219,0.85,171,0.48,1,2.51
21356,General Merchandise,2011-11-10,0.83,1,192,0.85,24,0.48,1,2.51
21356,General Merchandise,2011-11-11,0.83,9,217,0.85,220,0.48,1,2.51
21356,General Merchandise,2011-11-14,0.83,14,225,0.85,343,0.48,1,2.51
21356,General Merchandise,2011-11-15,0.83,2,171,0.85,49,0.48,1,2.51
21356,General Merchandise,2011-11-16,0.83,6,182,0.85,147,0.48,1,2.51
21356,General Merchandise,2011-11-17,0.83,2,163,0.85,49,0.48,1,2.51
21356,General Merchandise,2011-11-18,0.83,9,184,0.85,220,0.48,1,2.51
21356,General Merchandise,2011-11-21,0.83,3,155,0.85,73,0.48,1,2.51
21356,General Merchandise,2011-11-22,0.83,5,159,0.85,122,0.48,1,2.51
21356,General Merchandise,2011-11-23,0.83,2,144,0.85,49,0.48,1,2.51
21356,General Merchandise,2011-11-24,0.97,29,231,0.99,710,0.57,1,2.51
21356,General Merchandise,2011-11-25,0.83,7,130,0.85,171,0.48,1,2.51
21356,General Merchandise,2011-11-27,1.25,2,106,1.27,49,0.73,1,2.51
21356,General Merchandise,2011-11-28,0.83,20,163,0.85,490,0.48,1,2.51
21356,General Merchandise,2011-11-29,0.83,5,94,0.85,122,0.48,1,2.51
21356,General Merchandise,2011-11-30,1.04,6,92,1.06,147,0.61,1,2.51
21356,General Merchandise,2011-12-01,0.83,2,73,0.85,49,0.48,1,2.51
21356,General Merchandise,2011-12-02,0.83,8,91,0.85,196,0.48,1,2.51
21356,General Merchandise,2011-12-05,0.83,13,99,0.85,318,0.48,1,2.51
21356,General Merchandise,2011-12-06,0.83,9,73,0.85,220,0.48,1,2.51
21356,General Merchandise,2011-12-08,0.83,19,97,0.85,465,0.48,1,2.51
21356,General Merchandise,2011-12-09,0.83,16,68,0.85,392,0.48,1,2.51
21357,General Merchandise,2010-12-02,1.25,1,23,1.2,19,0.73,0,1.25
